timestamp,gyro_x,gyro_y,gyro_z
1755684546.067863,1.016,-0.075,-0.037
1755684546.197723,1.014,-0.076,-0.036
1755684546.3159082,1.015,-0.075,-0.037
1755684546.434339,1.014,-0.077,-0.035
1755684546.5513642,1.015,-0.074,-0.037
1755684546.677356,1.014,-0.076,-0.035
1755684546.808192,1.014,-0.075,-0.037
1755684546.92732,1.014,-0.076,-0.035
1755684547.044939,1.016,-0.075,-0.036
1755684547.165262,1.014,-0.075,-0.036
1755684547.292937,1.015,-0.076,-0.035
1755684547.4108338,1.015,-0.076,-0.035
1755684547.529975,1.015,-0.076,-0.035
1755684547.6440551,1.015,-0.075,-0.036
1755684547.763275,1.015,-0.076,-0.034
1755684547.8787892,1.015,-0.074,-0.036
1755684547.9919958,1.021,-0.094,-0.054
1755684548.113235,1.062,-0.075,-0.063
1755684548.22942,1.052,-0.045,-0.047
1755684548.347374,0.969,0.148,-0.035
1755684548.468682,0.973,0.146,-0.041
1755684548.597103,1.011,0.152,-0.061
1755684548.719222,1.058,0.133,-0.045
1755684548.834433,1.065,0.133,-0.044
1755684548.961869,1.016,0.157,-0.042
1755684549.0704389,1.056,0.202,-0.058
1755684549.18659,1.128,0.236,-0.082
1755684549.3094,1.015,0.21,-0.099
1755684549.433012,1.027,0.211,-0.117
1755684549.554641,1.057,0.218,-0.126
1755684549.670325,1.018,0.156,-0.078
1755684549.790577,0.927,0.165,-0.053
1755684549.9098592,1.009,0.184,-0.045
1755684550.024195,1.073,0.225,-0.052
1755684550.142051,1.077,0.247,-0.112
1755684550.267606,1.078,0.2,-0.078
1755684550.39203,1.037,0.195,-0.115
1755684550.525919,0.978,0.177,-0.094
1755684550.640522,0.97,0.177,-0.093
1755684550.7571468,1.03,0.196,-0.08
1755684550.871752,1.022,0.197,-0.065
1755684550.991942,1.0,0.21,-0.063
1755684551.1143098,0.983,0.207,-0.059
1755684551.228534,1.004,0.204,-0.075
1755684551.346334,1.037,0.192,-0.086
1755684551.471141,0.995,0.178,-0.089
1755684551.581923,0.964,0.174,-0.091
1755684551.6972,0.985,0.194,-0.09
1755684551.810187,1.023,0.21,-0.083
1755684551.9270751,0.919,0.482,0.007
1755684552.043689,0.98,0.182,-0.027
1755684552.220298,0.984,0.176,-0.049
1755684552.3407092,1.012,0.184,-0.068
1755684552.464349,1.017,0.194,-0.087
1755684552.581365,0.982,0.192,-0.095
1755684552.69611,0.986,0.193,-0.091
1755684552.821116,0.996,0.198,-0.082
1755684552.945942,1.02,0.198,-0.07
1755684553.057604,1.01,0.188,-0.051
1755684553.184853,0.985,0.182,-0.045
1755684553.300888,0.984,0.186,-0.054
1755684553.41781,1.012,0.199,-0.069
1755684553.536803,1.011,0.201,-0.078
1755684553.654547,0.969,0.181,-0.083
1755684553.774758,0.974,0.186,-0.079
1755684553.889858,0.998,0.191,-0.072
1755684554.010136,1.019,0.186,-0.057
1755684554.122017,1.003,0.177,-0.047
1755684554.235307,0.985,0.173,-0.047
1755684554.351563,0.995,0.185,-0.057
1755684554.471464,1.01,0.198,-0.071
1755684554.58253,0.995,0.197,-0.08
1755684554.704639,1.032,0.268,-0.1
1755684554.816558,1.094,0.213,-0.154
1755684554.932381,1.587,0.299,-0.038
1755684555.05404,1.498,0.313,-0.141
1755684555.17036,1.191,0.188,-0.038
1755684555.292166,1.205,0.169,-0.001
1755684555.4148889,0.824,0.134,0.072
1755684555.5337029,0.762,0.141,-0.063
1755684555.65179,1.464,0.062,0.05
1755684555.76735,0.807,-0.12,0.339
1755684555.8927512,2.186,0.487,-0.257
1755684556.012099,0.949,0.034,-0.124
1755684556.135425,1.482,-0.045,0.266
1755684556.2654889,1.11,0.135,-0.045
1755684556.381792,1.432,0.133,0.045
1755684556.510232,0.923,-0.051,0.165
1755684556.6236212,0.899,-0.136,-0.335
1755684556.74752,1.479,-0.176,-0.062
1755684556.866812,0.902,0.24,0.061
1755684557.0041249,1.36,0.34,-0.165
1755684557.121456,0.979,0.114,-0.276
1755684557.24492,0.582,0.351,-0.064
1755684557.367404,0.744,0.465,0.206
1755684557.4846878,0.845,0.517,0.276
1755684557.608607,0.984,0.424,0.191
1755684557.719166,0.833,0.44,0.16
1755684557.833947,0.934,0.429,0.111
1755684557.9492,0.99,0.327,0.076
1755684558.07109,0.929,0.394,0.007
1755684558.1915362,0.938,0.36,0.058
1755684558.30445,0.979,0.349,0.035
1755684558.423202,0.943,0.35,0.013
1755684558.534226,0.946,0.296,-0.018
1755684558.6542962,0.932,0.335,0.015
1755684558.7868202,0.951,0.304,0.0
1755684558.898368,0.941,0.254,-0.03
1755684559.019829,0.913,0.312,-0.06
1755684559.1344142,0.891,0.273,-0.023
1755684559.246869,0.766,0.05,0.296
1755684559.360384,1.087,0.243,-0.004
1755684559.483371,0.953,0.117,0.156
1755684559.605458,0.826,0.248,0.154
1755684559.738069,1.186,0.226,0.076
1755684559.8664849,0.816,-0.008,-0.026
1755684559.9851289,0.786,0.373,-0.098
1755684560.107328,0.845,0.491,-0.201
1755684560.226586,0.952,0.412,-0.317
1755684560.338082,0.373,0.305,-0.435
1755684560.4513762,0.784,0.186,-0.632
1755684560.564224,0.719,0.046,-0.761
1755684560.677642,0.473,0.02,-0.648
1755684560.79023,0.388,-0.061,-0.783
1755684560.906881,0.147,-0.007,-1.079
1755684561.035558,0.296,0.263,-0.953
1755684561.160752,0.082,0.497,-0.971
1755684561.270624,0.063,0.464,-0.823
1755684561.387602,0.065,0.46,-0.873
1755684561.499724,0.064,0.455,-0.873
1755684561.615479,0.064,0.452,-0.874
1755684561.73552,0.063,0.448,-0.876
1755684561.862415,0.063,0.447,-0.877
1755684561.9757152,0.064,0.445,-0.879
1755684562.09183,0.061,0.44,-0.879
1755684562.214051,0.062,0.437,-0.884
1755684562.33861,0.062,0.435,-0.884
1755684562.469078,0.063,0.433,-0.884
1755684562.595376,0.062,0.432,-0.885
1755684562.7155478,0.062,0.431,-0.887
1755684562.835736,0.063,0.429,-0.886
1755684562.9487529,0.062,0.428,-0.887
1755684563.066561,0.061,0.425,-0.884
1755684563.1782331,0.063,0.425,-0.889
1755684563.296845,0.062,0.425,-0.888
1755684563.407896,0.062,0.424,-0.888
1755684563.5207849,0.063,0.424,-0.89
1755684563.637135,0.062,0.422,-0.889
1755684563.756434,0.063,0.424,-0.89
1755684563.8748128,0.063,0.421,-0.89
1755684563.991126,0.063,0.421,-0.89
1755684564.100314,0.064,0.421,-0.891
1755684564.2137558,0.063,0.42,-0.89
1755684564.335372,0.063,0.42,-0.89
1755684564.455073,0.064,0.418,-0.891
1755684564.5780602,0.064,0.418,-0.888
1755684564.68619,0.065,0.417,-0.892
1755684564.799645,0.064,0.417,-0.892
1755684564.921984,0.064,0.415,-0.892
1755684565.030742,0.064,0.416,-0.893
1755684565.144586,0.064,0.415,-0.894
1755684565.266409,0.064,0.414,-0.893
1755684565.391714,0.064,0.414,-0.893
1755684565.49963,0.066,0.412,-0.893
1755684565.619863,0.064,0.413,-0.895
1755684565.750397,0.065,0.412,-0.894
1755684565.8666,0.032,0.421,-0.896
1755684566.0051358,0.089,0.41,-0.884
1755684566.1288562,0.047,0.397,-0.909
1755684566.245646,0.085,0.394,-0.901
1755684566.363211,0.049,0.405,-0.902
1755684566.473963,0.062,0.404,-0.902
1755684566.585976,0.072,0.399,-0.898
1755684566.699853,0.051,0.403,-0.901
1755684566.818897,0.084,0.398,-0.899
1755684566.9288409,0.045,0.4,-0.9
1755684567.049,0.064,0.399,-0.901
1755684567.168514,0.071,0.397,-0.901
1755684567.2819462,0.057,0.399,-0.901
1755684567.394222,0.07,0.397,-0.901
1755684567.509846,0.056,0.398,-0.903
1755684567.626095,0.069,0.396,-0.901
1755684567.746763,0.061,0.397,-0.903
1755684567.8546371,0.068,0.395,-0.902
1755684567.975526,0.062,0.396,-0.902
1755684568.0937831,0.058,0.396,-0.902
1755684568.211356,0.071,0.394,-0.903
1755684568.328176,0.062,0.392,-0.91
1755684568.446056,0.067,0.392,-0.903
1755684568.568007,0.061,0.393,-0.903
1755684568.716545,0.065,0.393,-0.904
1755684568.829822,0.064,0.391,-0.905
1755684568.949159,0.065,0.391,-0.905
1755684569.0662668,0.067,0.39,-0.904
1755684569.174714,0.061,0.391,-0.905
1755684569.287942,0.067,0.39,-0.905
1755684569.402946,0.064,0.389,-0.906
1755684569.517709,0.065,0.39,-0.905
1755684569.636566,0.063,0.389,-0.906
1755684569.74904,0.065,0.389,-0.905
1755684569.889088,0.065,0.389,-0.905
1755684570.0067232,0.064,0.388,-0.907
1755684570.1217432,0.066,0.388,-0.906
1755684570.236423,0.063,0.389,-0.906
1755684570.352201,0.064,0.385,-0.907
1755684570.466828,0.064,0.385,-0.907
1755684570.584884,0.065,0.383,-0.907
1755684570.70107,0.065,0.386,-0.908
1755684570.811151,0.064,0.385,-0.908
1755684570.917747,0.066,0.384,-0.908
1755684571.031487,0.066,0.384,-0.909
1755684571.149513,0.067,0.384,-0.908
1755684571.27516,0.065,0.383,-0.908
1755684571.385164,0.066,0.383,-0.908
1755684571.495752,0.064,0.383,-0.909
1755684571.606623,0.067,0.383,-0.908
1755684571.732897,0.065,0.383,-0.91
1755684571.841874,0.065,0.382,-0.908
1755684571.954486,0.067,0.382,-0.909
1755684572.068872,0.067,0.381,-0.909
1755684572.1871722,0.067,0.382,-0.909
1755684572.304831,0.066,0.382,-0.909
1755684572.419641,0.066,0.381,-0.909
1755684572.541004,0.064,0.382,-0.909
1755684572.664153,0.066,0.381,-0.91
1755684572.778218,0.066,0.382,-0.91
1755684572.885966,0.066,0.381,-0.91
1755684573.007149,0.066,0.381,-0.909
1755684573.1252291,0.066,0.38,-0.909
1755684573.2389371,0.068,0.381,-0.909
1755684573.3492942,0.067,0.38,-0.909
1755684573.479753,0.066,0.38,-0.91
1755684573.595531,0.067,0.379,-0.909
1755684573.712075,0.067,0.38,-0.91
1755684573.828567,0.067,0.379,-0.909
1755684573.948471,0.067,0.379,-0.911
1755684574.072196,0.066,0.378,-0.91
1755684574.194887,0.067,0.378,-0.911
1755684574.314603,0.067,0.379,-0.91
1755684574.431369,0.067,0.378,-0.91
1755684574.553143,0.067,0.377,-0.911
1755684574.6699488,0.067,0.377,-0.911
1755684574.786855,0.067,0.378,-0.911
1755684574.907226,0.067,0.377,-0.911
1755684575.019092,0.068,0.377,-0.911
1755684575.137505,0.067,0.378,-0.91
1755684575.258558,0.067,0.377,-0.91
1755684575.379088,0.068,0.376,-0.911
1755684575.497801,0.068,0.377,-0.911
1755684575.6104782,0.066,0.376,-0.911
1755684575.733734,0.068,0.377,-0.912
1755684575.8555489,0.068,0.376,-0.911
1755684575.966948,0.068,0.376,-0.911
1755684576.080884,0.068,0.376,-0.912
1755684576.199585,0.068,0.376,-0.912
1755684576.3137338,0.068,0.376,-0.911
1755684576.429824,0.069,0.375,-0.911
1755684576.555978,0.067,0.375,-0.911
1755684576.664844,0.068,0.375,-0.912
1755684576.790412,0.068,0.375,-0.912
1755684576.925388,0.068,0.377,-0.912
1755684577.0463,0.068,0.375,-0.912
1755684577.166278,0.068,0.375,-0.918
1755684577.274115,0.068,0.374,-0.912
1755684577.393294,0.069,0.375,-0.912
1755684577.52525,0.069,0.374,-0.913
1755684577.652249,0.068,0.373,-0.912
1755684577.764504,0.068,0.374,-0.912
1755684577.879373,0.067,0.373,-0.912
1755684578.014866,0.068,0.373,-0.913
1755684578.130004,0.067,0.368,-0.906
1755684578.241476,0.069,0.373,-0.912
1755684578.361017,0.068,0.373,-0.913
1755684578.476255,0.068,0.373,-0.914
1755684578.592567,0.068,0.373,-0.914
1755684578.703682,0.069,0.371,-0.913
1755684578.816101,0.069,0.371,-0.913
1755684578.927813,0.069,0.372,-0.914
1755684579.0487192,0.07,0.371,-0.914
1755684579.173356,0.068,0.372,-0.913
1755684579.295261,0.068,0.371,-0.914
1755684579.407495,0.068,0.37,-0.914
1755684579.538346,0.069,0.373,-0.917
1755684579.660995,0.068,0.369,-0.912
1755684579.774844,0.068,0.372,-0.914
1755684579.8861592,0.069,0.371,-0.914
1755684580.0037,0.07,0.37,-0.913
1755684580.11793,0.069,0.371,-0.914
1755684580.226609,0.068,0.371,-0.914
1755684580.3459032,0.069,0.37,-0.914
1755684580.469194,0.069,0.37,-0.914
1755684580.5873952,0.07,0.369,-0.915
1755684580.705924,0.07,0.37,-0.914
1755684580.8280692,0.069,0.37,-0.915
1755684580.946482,0.069,0.37,-0.914
1755684581.073505,0.069,0.369,-0.914
1755684581.196754,0.069,0.369,-0.914
1755684581.32382,0.069,0.369,-0.915
1755684581.4461398,0.069,0.369,-0.914
1755684581.562801,0.069,0.369,-0.915
1755684581.6803598,0.068,0.368,-0.915
1755684581.80814,0.07,0.367,-0.915
1755684581.9286962,0.069,0.368,-0.915
1755684582.054545,0.069,0.367,-0.914
1755684582.176148,0.07,0.367,-0.915
1755684582.302043,0.069,0.367,-0.915
1755684582.419999,0.069,0.367,-0.915
1755684582.533998,0.07,0.367,-0.915
1755684582.649781,0.07,0.366,-0.915
1755684582.782508,0.07,0.366,-0.915
1755684582.891218,0.07,0.366,-0.916
1755684583.0191271,0.069,0.366,-0.915
1755684583.1397262,0.069,0.367,-0.916
1755684583.253939,0.071,0.367,-0.916
1755684583.375541,0.07,0.365,-0.917
1755684583.495082,0.07,0.365,-0.917
1755684583.606267,0.069,0.365,-0.917
1755684583.720292,0.07,0.365,-0.916
1755684583.829496,0.069,0.365,-0.916
1755684583.968291,0.07,0.364,-0.916
1755684584.080658,0.069,0.364,-0.915
1755684584.201972,0.069,0.364,-0.916
1755684584.3193228,0.069,0.364,-0.916
1755684584.4273002,0.07,0.363,-0.916
1755684584.5531678,0.071,0.363,-0.917
1755684584.6752331,0.07,0.364,-0.917
1755684584.793053,0.069,0.363,-0.916
1755684584.9393878,0.071,0.362,-0.917
1755684585.058978,0.07,0.364,-0.917
1755684585.221407,0.07,0.363,-0.917
1755684585.3775492,0.07,0.363,-0.917
1755684585.564571,0.069,0.361,-0.917
1755684585.717792,0.07,0.362,-0.916
1755684585.842188,0.07,0.362,-0.917
1755684585.9565592,0.07,0.362,-0.917
1755684586.081374,0.07,0.362,-0.917
1755684586.20256,0.07,0.361,-0.917
1755684586.325314,0.071,0.361,-0.918
1755684586.440434,0.07,0.362,-0.918
1755684586.571591,0.07,0.362,-0.918
1755684586.6939049,0.071,0.361,-0.918
1755684586.808504,0.071,0.361,-0.918
1755684586.924333,0.071,0.362,-0.917
1755684587.054095,0.07,0.361,-0.918
1755684587.172647,0.071,0.361,-0.918
1755684587.310022,0.071,0.361,-0.918
1755684587.429135,0.07,0.359,-0.919
1755684587.548636,0.07,0.36,-0.918
1755684587.667831,0.07,0.36,-0.918
1755684587.788612,0.07,0.36,-0.918
1755684587.9126668,0.072,0.359,-0.918
1755684588.0313752,0.071,0.359,-0.919
1755684588.159448,0.07,0.36,-0.918
1755684588.273286,0.071,0.359,-0.918
1755684588.3862998,0.07,0.358,-0.919
1755684588.505482,0.071,0.358,-0.918
1755684588.625461,0.071,0.359,-0.919
1755684588.744174,0.07,0.359,-0.919
1755684588.8611991,0.071,0.358,-0.919
1755684588.9734678,0.071,0.358,-0.919
1755684589.082901,0.07,0.357,-0.919
1755684589.202124,0.071,0.357,-0.918
1755684589.319296,0.071,0.359,-0.919
1755684589.442095,0.071,0.357,-0.919
1755684589.557292,0.071,0.357,-0.919
1755684589.679473,0.071,0.358,-0.918
1755684589.794594,0.072,0.357,-0.919
1755684589.91126,0.071,0.357,-0.919
1755684590.043103,0.071,0.356,-0.919
1755684590.159463,0.071,0.357,-0.919
1755684590.282204,0.071,0.357,-0.92
1755684590.395093,0.07,0.357,-0.92
1755684590.5144188,0.072,0.357,-0.919
1755684590.632726,0.07,0.357,-0.92
1755684590.7447522,0.071,0.357,-0.919
1755684590.855526,0.072,0.356,-0.92
1755684590.972857,0.072,0.356,-0.92
1755684591.085203,0.07,0.355,-0.919
1755684591.194612,0.071,0.355,-0.92
1755684591.3086212,0.071,0.355,-0.92
1755684591.4284348,0.072,0.356,-0.921
1755684591.561619,0.071,0.355,-0.921
1755684591.694008,0.071,0.355,-0.92
1755684591.817326,0.071,0.355,-0.92
1755684591.932106,0.072,0.355,-0.921
1755684592.047035,0.072,0.355,-0.921
1755684592.160627,0.071,0.354,-0.92
1755684592.283272,0.072,0.355,-0.921
1755684592.396547,0.071,0.353,-0.921
1755684592.5213609,0.072,0.354,-0.921
1755684592.63141,0.071,0.354,-0.921
1755684592.74282,0.071,0.354,-0.921
1755684592.863776,0.071,0.354,-0.921
1755684592.976199,0.072,0.353,-0.921
1755684593.114478,0.072,0.353,-0.921
1755684593.224329,0.072,0.354,-0.921
1755684593.348321,0.071,0.354,-0.921
1755684593.469308,0.072,0.353,-0.921
1755684593.588278,0.072,0.353,-0.922
1755684593.701716,0.071,0.352,-0.92
1755684593.815611,0.071,0.353,-0.921
1755684593.931874,0.072,0.352,-0.92
1755684594.047136,0.072,0.353,-0.921
1755684594.166796,0.072,0.351,-0.921
1755684594.279735,0.073,0.353,-0.921
1755684594.390938,0.072,0.353,-0.921
1755684594.512083,0.072,0.352,-0.921
1755684594.625966,0.072,0.352,-0.921
1755684594.7376142,0.071,0.352,-0.921
1755684595.0254002,0.072,0.351,-0.921
1755684595.175529,0.072,0.352,-0.922
1755684595.304596,0.072,0.351,-0.921
1755684595.539624,0.069,0.344,-0.921
1755684595.672919,0.072,0.351,-0.921
1755684595.798833,0.071,0.349,-0.922
1755684595.931958,0.071,0.35,-0.922
1755684596.059474,0.071,0.349,-0.922
1755684596.188291,0.071,0.349,-0.923
1755684596.3091211,0.072,0.349,-0.923
1755684596.4303832,0.071,0.349,-0.923
1755684596.5549262,0.071,0.349,-0.923
1755684596.67414,0.07,0.348,-0.923
1755684596.794526,0.072,0.349,-0.923
1755684596.9157062,0.072,0.348,-0.923
1755684597.038188,0.072,0.347,-0.923
1755684597.1632252,0.072,0.348,-0.923
1755684597.278639,0.071,0.348,-0.923
1755684597.402627,0.07,0.348,-0.923
1755684597.521311,0.072,0.348,-0.924
1755684597.640682,0.072,0.347,-0.923
1755684597.751009,0.071,0.347,-0.923
1755684597.879388,0.072,0.346,-0.923
1755684598.005215,0.071,0.347,-0.923
1755684598.130878,0.072,0.346,-0.923
1755684598.252109,0.072,0.347,-0.924
1755684598.360768,0.07,0.347,-0.923
1755684598.488019,0.072,0.347,-0.923
1755684598.600853,0.072,0.347,-0.923
1755684598.7211342,0.071,0.346,-0.924
1755684598.851601,0.072,0.347,-0.924
1755684598.9755678,0.072,0.347,-0.924
1755684599.097332,0.072,0.346,-0.924
1755684599.2322502,0.072,0.347,-0.924
1755684599.378125,0.071,0.346,-0.924
1755684599.49509,0.072,0.346,-0.924
1755684599.617457,0.072,0.346,-0.924
1755684599.755916,0.072,0.345,-0.923
1755684599.880301,0.073,0.346,-0.924
1755684600.00125,0.072,0.345,-0.924
1755684600.124146,0.073,0.344,-0.924
1755684600.245224,0.072,0.345,-0.924
1755684600.370723,0.072,0.346,-0.924
1755684600.4918349,0.072,0.346,-0.924
1755684600.603966,0.072,0.345,-0.924
1755684600.731661,0.073,0.345,-0.924
1755684600.858733,0.073,0.345,-0.924
1755684600.994182,0.072,0.344,-0.924
1755684601.1135418,0.072,0.345,-0.924
1755684601.2318358,0.072,0.345,-0.924
1755684601.348672,0.072,0.344,-0.925
1755684601.4731688,0.072,0.344,-0.925
1755684601.6064472,0.072,0.345,-0.925
1755684601.72525,0.072,0.344,-0.925
1755684601.8441331,0.072,0.344,-0.926
1755684601.963341,0.072,0.344,-0.925
1755684602.121,0.071,0.344,-0.925
1755684602.242778,0.073,0.344,-0.926
1755684602.364022,0.073,0.343,-0.926
1755684602.481284,0.073,0.344,-0.925
1755684602.6002188,0.072,0.343,-0.925
1755684602.731224,0.073,0.344,-0.925
1755684602.915987,0.072,0.344,-0.925
1755684603.039314,0.072,0.343,-0.925
1755684603.164015,0.073,0.343,-0.925
1755684603.2747252,0.073,0.343,-0.926
1755684603.3920488,0.072,0.343,-0.926
1755684603.512074,0.072,0.342,-0.925
1755684603.626484,0.073,0.343,-0.925
1755684603.743456,0.073,0.343,-0.926
1755684603.869074,0.073,0.343,-0.925
1755684603.985985,0.073,0.342,-0.925
1755684604.11499,0.073,0.343,-0.925
1755684604.232723,0.073,0.343,-0.926
1755684604.357823,0.073,0.341,-0.926
1755684604.476746,0.072,0.343,-0.927
1755684604.587959,0.074,0.342,-0.926
1755684604.705428,0.072,0.342,-0.926
1755684604.833909,0.072,0.342,-0.926
1755684604.9601269,0.073,0.342,-0.925
1755684605.083925,0.073,0.342,-0.925
1755684605.204837,0.074,0.342,-0.926
1755684605.334632,0.074,0.342,-0.926
1755684605.464996,0.074,0.341,-0.926
1755684605.582826,0.072,0.341,-0.925
1755684605.70727,0.073,0.341,-0.927
1755684605.8422022,0.073,0.341,-0.926
1755684605.964907,0.073,0.341,-0.927
1755684606.088516,0.072,0.341,-0.926
1755684606.210081,0.073,0.34,-0.927
1755684606.3336132,0.073,0.341,-0.926
1755684606.462398,0.073,0.341,-0.928
1755684606.582678,0.073,0.341,-0.925
1755684606.703708,0.073,0.341,-0.926
1755684606.819357,0.073,0.339,-0.926
1755684606.944076,0.074,0.341,-0.927
1755684607.068883,0.073,0.34,-0.927
1755684607.1941671,0.073,0.339,-0.926
1755684607.3081112,0.073,0.34,-0.927
1755684607.426358,0.073,0.34,-0.926
1755684607.558452,0.073,0.34,-0.926
1755684607.68061,0.074,0.34,-0.926
1755684607.802058,0.074,0.34,-0.926
1755684607.9234052,0.073,0.339,-0.926
1755684608.043927,0.073,0.34,-0.926
1755684608.16622,0.073,0.34,-0.927
1755684608.286647,0.071,0.341,-0.921
1755684608.4039092,0.073,0.338,-0.927
1755684608.5168982,0.072,0.337,-0.927
1755684608.638034,0.073,0.338,-0.926
1755684608.769426,0.073,0.338,-0.927
1755684608.880679,0.074,0.338,-0.927
1755684609.005853,0.073,0.338,-0.927
1755684609.131194,0.073,0.337,-0.927
1755684609.253717,0.074,0.338,-0.926
1755684609.371642,0.073,0.339,-0.928
1755684609.489057,0.073,0.338,-0.927
1755684609.609592,0.072,0.338,-0.926
1755684609.727326,0.073,0.338,-0.927
1755684609.84901,0.073,0.338,-0.927
1755684609.9709508,0.074,0.339,-0.927
1755684610.091281,0.073,0.337,-0.927
1755684610.2035131,0.074,0.338,-0.927
1755684610.327883,0.073,0.336,-0.927
1755684610.445364,0.074,0.337,-0.928
1755684610.573202,0.074,0.337,-0.927
1755684610.696469,0.074,0.336,-0.927
1755684610.808264,0.073,0.337,-0.928
1755684610.9249978,0.073,0.336,-0.928
1755684611.044102,0.074,0.337,-0.928
1755684611.1578722,0.073,0.337,-0.927
1755684611.277745,0.073,0.337,-0.926
1755684611.392631,0.073,0.336,-0.928
1755684611.510989,0.073,0.336,-0.926
1755684611.637116,0.073,0.336,-0.927
1755684611.756492,0.073,0.336,-0.927
1755684611.872183,0.074,0.335,-0.928
1755684611.98212,0.073,0.336,-0.927
1755684612.098634,0.073,0.336,-0.927
1755684612.217063,0.074,0.336,-0.928
1755684612.3319511,0.073,0.336,-0.928
1755684612.45052,0.074,0.336,-0.927
1755684612.568034,0.074,0.336,-0.928
1755684612.679738,0.073,0.335,-0.928
1755684612.803749,0.074,0.335,-0.928
1755684612.923361,0.074,0.335,-0.928
1755684613.037899,0.073,0.335,-0.928
1755684613.167499,0.073,0.335,-0.929
1755684613.290636,0.074,0.334,-0.929
1755684613.407389,0.073,0.335,-0.928
1755684613.529689,0.074,0.334,-0.929
1755684613.648282,0.073,0.335,-0.927
1755684613.76946,0.074,0.334,-0.928
1755684613.881469,0.075,0.335,-0.928
1755684613.995,0.074,0.335,-0.928
1755684614.110132,0.075,0.335,-0.928
1755684614.233356,0.073,0.335,-0.928
1755684614.349524,0.074,0.335,-0.928
1755684614.4692569,0.074,0.335,-0.928
1755684614.5904891,0.074,0.334,-0.928
1755684614.7001112,0.074,0.334,-0.928
1755684614.811841,0.074,0.335,-0.928
1755684614.92448,0.075,0.335,-0.929
1755684615.048117,0.074,0.333,-0.929
